id_contrat,id_periode,annee,mois_num,num_releve,date_releve,date_emission,index_a,conso_reelle,conso_moyenne,type_releve,nature_releve,num_facture,montant,puissance,nom_categorie,ecart_jours
106323,202502,2025,2,R106323-6,2025-02-25,2025-02-27,437159.6,266.1,300.9,REEL,PERIODIQUE,F106323-6,7744.0,1,DOMESTIQUE SOCIAL 2,30
106323,202504,2025,4,R106323-7,2025-04-27,2025-04-29,269124.5,497.3,611.7,REEL,PERIODIQUE,F106323-7,15906.0,1,DOMESTIQUE SOCIAL 2,61
106323,202506,2025,6,R106323-8,2025-06-27,2025-06-28,247299.3,433.2,611.7,REEL,REGULARISATION,F106323-8,14403.0,1,DOMESTIQUE SOCIAL 2,61
106323,202509,2025,9,R106323-9,2025-09-25,2025-09-29,165234.4,891.4,902.6,REEL,PERIODIQUE,F106323-9,29735.0,1,DOMESTIQUE SOCIAL 2,90
106323,202511,2025,11,R106323-10,2025-11-24,2025-11-26,75398.0,548.0,601.7,REEL,PERIODIQUE,F106323-10,15543.0,1,DOMESTIQUE SOCIAL 2,60
106323,202601,2026,1,R106323-11,2026-01-24,2026-01-25,463801.1,522.1,611.7,REEL,RESILIATION,F106323-11,17580.0,1,DOMESTIQUE SOCIAL 2,61
106323,202603,2026,3,R106323-12,2026-03-26,2026-03-29,269592.4,433.0,611.7,REEL,PERIODIQUE,F106323-12,13570.0,1,DOMESTIQUE SOCIAL 2,61
106323,202605,2026,5,R106323-13,2026-05-27,2026-05-29,1424.9,803.5,621.8,REEL,PERIODIQUE,F106323-13,25154.0,1,DOMESTIQUE SOCIAL 2,62
106324,202404,2024,4,R106324-0,2024-04-16,2024-04-19,267694.0,572.0,524.5,REEL,PERIODIQUE,F106324-0,17133.0,1,DOMESTIQUE SOCIAL 1,61
106324,202406,2024,6,R106324-1,2024-06-15,2024-06-16,428004.1,297.6,515.9,REEL,REGULARISATION,F106324-1,8619.0,1,DOMESTIQUE SOCIAL 1,60
106324,202408,2024,8,R106324-2,2024-08-14,2024-08-14,326550.3,654.3,515.9,REEL,PERIODIQUE,F106324-2,21356.0,1,DOMESTIQUE SOCIAL 1,60
106324,202410,2024,10,R106324-3,2024-10-13,2024-10-15,212205.2,447.0,515.9,REEL,RESILIATION,F106324-3,14511.0,1,DOMESTIQUE SOCIAL 1,60
106324,202412,2024,12,R106324-4,2024-12-10,2024-12-14,175347.7,301.5,498.7,REEL,PERIODIQUE,F106324-4,9031.0,1,DOMESTIQUE SOCIAL 1,58
106324,202502,2025,2,R106324-5,2025-02-06,2025-02-08,381311.5,309.2,498.7,REEL,PERIODIQUE,F106324-5,10270.0,1,DOMESTIQUE SOCIAL 1,58
106324,202503,2025,3,R106324-6,2025-03-09,2025-03-12,328390.2,232.0,266.5,REEL,PERIODIQUE,F106324-6,7568.0,1,DOMESTIQUE SOCIAL 1,31
106324,202505,2025,5,R106324-7,2025-05-08,2025-05-11,247018.1,682.4,515.9,REEL,PERIODIQUE,F106324-7,23172.0,1,DOMESTIQUE SOCIAL 1,60
106324,202507,2025,7,R106324-8,2025-07-05,2025-07-09,448604.8,525.9,498.7,REEL,PERIODIQUE,F106324-8,17537.0,1,DOMESTIQUE SOCIAL 1,58
106324,202509,2025,9,R106324-9,2025-09-04,2025-09-08,8189.4,656.8,524.5,REEL,PERIODIQUE,F106324-9,20396.0,1,DOMESTIQUE SOCIAL 1,61
106324,202511,2025,11,R106324-10,2025-11-01,2025-11-04,119729.3,514.2,498.7,REEL,PERIODIQUE,F106324-10,15610.0,1,DOMESTIQUE SOCIAL 1,58
106324,202512,2025,12,R106324-11,2025-12-02,2025-12-02,294733.7,383.2,266.5,REEL,PERIODIQUE,F106324-11,11444.0,1,DOMESTIQUE SOCIAL 1,31
106324,202601,2026,1,R106324-12,2026-01-29,2026-01-30,384219.5,732.2,498.7,REEL,PERIODIQUE,F106324-12,20660.0,1,DOMESTIQUE SOCIAL 1,58
106324,202603,2026,3,R106324-13,2026-03-01,2026-03-01,46779.9,297.0,266.5,REEL,PERIODIQUE,F106324-13,9943.0,1,DOMESTIQUE SOCIAL 1,31
106324,202605,2026,5,R106324-14,2026-05-01,2026-05-02,334088.3,662.8,524.5,REEL,PERIODIQUE,F106324-14,19999.0,1,DOMESTIQUE SOCIAL 1,61
106324,202606,2026,6,R106324-15,2026-06-30,2026-07-02,474202.4,610.0,515.9,REEL,RESILIATION,F106324-15,20357.0,1,DOMESTIQUE SOCIAL 1,60
106325,202404,2024,4,R106325-0,2024-04-30,2024-05-04,150807.7,431.6,585.3,REEL,PERIODIQUE,F106325-0,12832.0,6,DOMESTIQUE SOCIAL 2,61
106325,202407,2024,7,R106325-1,2024-07-29,2024-07-29,301983.1,576.5,863.5,REEL,PERIODIQUE,F106325-1,18653.0,6,DOMESTIQUE SOCIAL 2,90
106325,202409,2024,9,R106325-2,2024-09-29,2024-10-01,127678.7,650.3,594.9,REEL,PERIODIQUE,F106325-2,21265.0,6,DOMESTIQUE SOCIAL 2,62
106325,202411,2024,11,R106325-3,2024-11-30,2024-12-02,428161.6,517.5,594.9,REEL,PERIODIQUE,F106325-3,14685.0,6,DOMESTIQUE SOCIAL 2,62
106325,202412,2024,12,R106325-4,2024-12-30,2024-12-30,19915.0,350.8,287.8,REEL,PERIODIQUE,F106325-4,11367.0,6,DOMESTIQUE SOCIAL 2,30
106325,202503,2025,3,R106325-5,2025-03-01,2025-03-03,62826.5,824.8,585.3,REEL,RESILIATION,F106325-5,25574.0,6,DOMESTIQUE SOCIAL 2,61
106325,202505,2025,5,R106325-6,2025-05-30,2025-05-30,66172.8,743.4,863.5,REEL,PERIODIQUE,F106325-6,21037.0,6,DOMESTIQUE SOCIAL 2,90
106325,202507,2025,7,R106325-7,2025-07-29,2025-07-31,60468.6,616.0,575.7,REEL,PERIODIQUE,F106325-7,18393.0,6,DOMESTIQUE SOCIAL 2,60
106325,202509,2025,9,R106325-8,2025-09-27,2025-09-28,80243.4,605.5,575.7,REEL,PERIODIQUE,F106325-8,18040.0,6,DOMESTIQUE SOCIAL 2,60
106325,202511,2025,11,R106325-9,2025-11-24,2025-11-25,352405.4,831.2,556.5,REEL,PERIODIQUE,F106325-9,27236.0,6,DOMESTIQUE SOCIAL 2,58
106326,202403,2024,3,R106326-0,2024-03-13,2024-03-13,142792.0,1420.0,1121.9,REEL,RESILIATION,F106326-0,39783.0,3,GENERAL,28
106326,202405,2024,5,R106326-1,2024-05-12,2024-05-14,451117.2,1619.8,2404.0,REEL,PERIODIQUE,F106326-1,54493.0,3,GENERAL,60
106326,202407,2024,7,R106326-2,2024-07-12,2024-07-14,147092.8,2136.9,2444.1,REEL,PERIODIQUE,F106326-2,70738.0,3,GENERAL,61
106326,202409,2024,9,R106326-3,2024-09-12,2024-09-15,232892.8,3066.4,2484.1,REEL,PERIODIQUE,F106326-3,96719.0,3,GENERAL,62
106326,202410,2024,10,R106326-4,2024-10-12,2024-10-16,335926.4,1147.4,1202.0,REEL,PERIODIQUE,F106326-4,33377.0,3,GENERAL,30
106326,202411,2024,11,R106326-5,2024-11-12,2024-11-14,473456.7,1059.2,1242.1,ESTIME,PERIODIQUE,F106326-5,33430.0,3,GENERAL,31
106326,202501,2025,1,R106326-6,2025-01-12,2025-01-16,102197.4,1684.0,2444.1,REEL,PERIODIQUE,F106326-6,53624.0,3,GENERAL,61
106326,202503,2025,3,R106326-7,2025-03-14,2025-03-15,358340.5,1723.7,2444.1,REEL,PERIODIQUE,F106326-7,53912.0,3,GENERAL,61
106326,202505,2025,5,R106326-8,2025-05-14,2025-05-15,77966.1,1651.9,2444.1,REEL,RESILIATION,F106326-8,52644.0,3,GENERAL,61
106326,202507,2025,7,R106326-9,2025-07-11,2025-07-12,418541.8,2555.7,2323.9,REEL,PERIODIQUE,F106326-9,78227.0,3,GENERAL,58
106326,202509,2025,9,R106326-10,2025-09-09,2025-09-10,388969.1,2980.5,2404.0,ESTIME,PERIODIQUE,F106326-10,95983.0,3,GENERAL,60
106326,202511,2025,11,R106326-11,2025-11-08,2025-11-10,189697.8,2380.7,2404.0,REEL,PERIODIQUE,F106326-11,74876.0,3,GENERAL,60
106326,202601,2026,1,R106326-12,2026-01-09,2026-01-10,412371.9,2234.5,2484.1,REEL,PERIODIQUE,F106326-12,63981.0,3,GENERAL,62
106326,202602,2026,2,R106326-13,2026-02-06,2026-02-06,155782.2,1416.4,1121.9,REEL,RESILIATION,F106326-13,45060.0,3,GENERAL,28
106326,202604,2026,4,R106326-14,2026-04-07,2026-04-09,102552.1,1829.0,2404.0,REEL,RESILIATION,F106326-14,61169.0,3,GENERAL,60
106327,202403,2024,3,R106327-0,2024-03-25,2024-03-29,34801.6,147.5,172.7,REEL,PERIODIQUE,F106327-0,4280.0,1,DOMESTIQUE SOCIAL 1,62
106327,202405,2024,5,R106327-1,2024-05-24,2024-05-24,262330.8,163.3,167.2,REEL,PERIODIQUE,F106327-1,4970.0,1,DOMESTIQUE SOCIAL 1,60
106327,202407,2024,7,R106327-2,2024-07-21,2024-07-23,424574.1,174.4,161.6,ESTIME,PERIODIQUE,F106327-2,5414.0,1,DOMESTIQUE SOCIAL 1,58
106327,202409,2024,9,R106327-3,2024-09-21,2024-09-25,415525.8,179.8,172.7,ESTIME,PERIODIQUE,F106327-3,5344.0,1,DOMESTIQUE SOCIAL 1,62
106327,202411,2024,11,R106327-4,2024-11-21,2024-11-22,426068.6,167.6,170.0,REEL,PERIODIQUE,F106327-4,4989.0,1,DOMESTIQUE SOCIAL 1,61
106327,202502,2025,2,R106327-5,2025-02-19,2025-02-20,479347.2,207.3,250.8,REEL,PERIODIQUE,F106327-5,6910.0,1,DOMESTIQUE SOCIAL 1,90
106327,202504,2025,4,R106327-6,2025-04-20,2025-04-21,98019.1,229.8,167.2,REEL,PERIODIQUE,F106327-6,6827.0,1,DOMESTIQUE SOCIAL 1,60
106327,202506,2025,6,R106327-7,2025-06-20,2025-06-21,309487.7,103.0,170.0,REEL,PERIODIQUE,F106327-7,3328.0,1,DOMESTIQUE SOCIAL 1,61
106327,202508,2025,8,R106327-8,2025-08-20,2025-08-23,378834.2,157.1,170.0,REEL,PERIODIQUE,F106327-8,4961.0,1,DOMESTIQUE SOCIAL 1,61
106327,202510,2025,10,R106327-9,2025-10-20,2025-10-20,334121.7,241.0,170.0,REEL,PERIODIQUE,F106327-9,7743.0,1,DOMESTIQUE SOCIAL 1,61
106327,202512,2025,12,R106327-10,2025-12-21,2025-12-22,32422.5,241.7,172.7,REEL,PERIODIQUE,F106327-10,6852.0,1,DOMESTIQUE SOCIAL 1,62
106327,202602,2026,2,R106327-11,2026-02-19,2026-02-23,252882.8,153.9,167.2,REEL,PERIODIQUE,F106327-11,4883.0,1,DOMESTIQUE SOCIAL 1,60
106327,202604,2026,4,R106327-12,2026-04-18,2026-04-20,429212.3,173.3,161.6,REEL,REBRANCHE,F106327-12,5094.0,1,DOMESTIQUE SOCIAL 1,58
106328,202404,2024,4,R106328-0,2024-04-16,2024-04-20,37119.3,406.6,347.0,REEL,PERIODIQUE,F106328-0,11575.0,1,DOMESTIQUE SOCIAL 1,60
106328,202406,2024,6,R106328-1,2024-06-15,2024-06-16,389183.9,434.2,347.0,REEL,PERIODIQUE,F106328-1,13191.0,1,DOMESTIQUE SOCIAL 1,60
106328,202408,2024,8,R106328-2,2024-08-14,2024-08-18,322083.1,278.9,347.0,REEL,REGULARISATION,F106328-2,7991.0,1,DOMESTIQUE SOCIAL 1,60
106328,202410,2024,10,R106328-3,2024-10-13,2024-10-17,470414.3,457.8,347.0,REEL,PERIODIQUE,F106328-3,14996.0,1,DOMESTIQUE SOCIAL 1,60
106328,202412,2024,12,R106328-4,2024-12-13,2024-12-13,246270.8,342.1,352.7,REEL,PERIODIQUE,F106328-4,10301.0,1,DOMESTIQUE SOCIAL 1,61
106328,202503,2025,3,R106328-5,2025-03-13,2025-03-13,142660.6,498.6,520.4,REEL,PERIODIQUE,F106328-5,15597.0,1,DOMESTIQUE SOCIAL 1,90
106328,202505,2025,5,R106328-6,2025-05-13,2025-05-15,21352.9,387.8,352.7,REEL,PERIODIQUE,F106328-6,11284.0,1,DOMESTIQUE SOCIAL 1,61
106328,202507,2025,7,R106328-7,2025-07-10,2025-07-14,105178.3,377.3,335.4,REEL,PERIODIQUE,F106328-7,11049.0,1,DOMESTIQUE SOCIAL 1,58
106328,202509,2025,9,R106328-8,2025-09-08,2025-09-10,169478.8,426.0,347.0,REEL,PERIODIQUE,F106328-8,13883.0,1,DOMESTIQUE SOCIAL 1,60
106328,202510,2025,10,R106328-9,2025-10-09,2025-10-13,159210.0,265.5,179.3,REEL,PERIODIQUE,F106328-9,8631.0,1,DOMESTIQUE SOCIAL 1,31
106328,202512,2025,12,R106328-10,2025-12-08,2025-12-11,69640.7,368.4,347.0,REEL,PERIODIQUE,F106328-10,12398.0,1,DOMESTIQUE SOCIAL 1,60
106328,202602,2026,2,R106328-11,2026-02-07,2026-02-07,78830.7,292.5,352.7,REEL,PERIODIQUE,F106328-11,8821.0,1,DOMESTIQUE SOCIAL 1,61
106328,202604,2026,4,R106328-12,2026-04-10,2026-04-13,320459.6,459.9,358.5,REEL,PERIODIQUE,F106328-12,14341.0,1,DOMESTIQUE SOCIAL 1,62
106328,202606,2026,6,R106328-13,2026-06-09,2026-06-13,425074.7,364.4,347.0,REEL,PERIODIQUE,F106328-13,11365.0,1,DOMESTIQUE SOCIAL 1,60
106329,202404,2024,4,R106329-0,2024-04-22,2024-04-25,7547.0,373.3,388.8,REEL,RESILIATION,F106329-0,10604.0,1,DOMESTIQUE SOCIAL 2,60
106329,202406,2024,6,R106329-1,2024-06-21,2024-06-25,323932.2,179.8,388.8,REEL,PERIODIQUE,F106329-1,5380.0,1,DOMESTIQUE SOCIAL 2,60
106329,202408,2024,8,R106329-2,2024-08-21,2024-08-25,311424.6,491.6,395.2,REEL,PERIODIQUE,F106329-2,16188.0,1,DOMESTIQUE SOCIAL 2,61
106329,202410,2024,10,R106329-3,2024-10-18,2024-10-21,265808.4,426.0,375.8,REEL,PERIODIQUE,F106329-3,12642.0,1,DOMESTIQUE SOCIAL 2,58
106329,202412,2024,12,R106329-4,2024-12-19,2024-12-21,225322.6,591.3,401.7,REEL,PERIODIQUE,F106329-4,17120.0,1,DOMESTIQUE SOCIAL 2,62
106329,202502,2025,2,R106329-5,2025-02-17,2025-02-20,431261.3,279.2,388.8,REEL,PERIODIQUE,F106329-5,9248.0,1,DOMESTIQUE SOCIAL 2,60
106329,202504,2025,4,R106329-6,2025-04-19,2025-04-22,470258.8,455.4,395.2,REEL,PERIODIQUE,F106329-6,13999.0,1,DOMESTIQUE SOCIAL 2,61
106329,202506,2025,6,R106329-7,2025-06-16,2025-06-17,229154.5,323.9,375.8,REEL,PERIODIQUE,F106329-7,9510.0,1,DOMESTIQUE SOCIAL 2,58
106329,202508,2025,8,R106329-8,2025-08-16,2025-08-20,202567.0,526.8,395.2,ESTIME,PERIODIQUE,F106329-8,16159.0,1,DOMESTIQUE SOCIAL 2,61
106329,202511,2025,11,R106329-9,2025-11-14,2025-11-14,266882.6,860.7,583.1,REEL,PERIODIQUE,F106329-9,26748.0,1,DOMESTIQUE SOCIAL 2,90
106330,202403,2024,3,R106330-0,2024-03-08,2024-03-09,254132.3,215.7,248.6,REEL,PERIODIQUE,F106330-0,6138.0,1,DOMESTIQUE SOCIAL 1,62
106330,202404,2024,4,R106330-1,2024-04-07,2024-04-10,495923.2,120.7,120.3,REEL,PERIODIQUE,F106330-1,3758.0,1,DOMESTIQUE SOCIAL 1,30
106330,202407,2024,7,R106330-2,2024-07-06,2024-07-09,466790.8,471.8,360.9,REEL,PERIODIQUE,F106330-2,15670.0,1,DOMESTIQUE SOCIAL 1,90
106330,202409,2024,9,R106330-3,2024-09-05,2024-09-05,167543.6,220.1,244.6,REEL,REGULARISATION,F106330-3,6659.0,1,DOMESTIQUE SOCIAL 1,61
106330,202411,2024,11,R106330-4,2024-11-04,2024-11-08,266233.0,257.4,240.6,REEL,PERIODIQUE,F106330-4,7775.0,1,DOMESTIQUE SOCIAL 1,60
106330,202501,2025,1,R106330-5,2025-01-03,2025-01-04,468372.9,259.4,240.6,REEL,PERIODIQUE,F106330-5,8628.0,1,DOMESTIQUE SOCIAL 1,60
106330,202503,2025,3,R106330-6,2025-03-02,2025-03-03,318893.2,187.7,232.6,REEL,PERIODIQUE,F106330-6,5799.0,1,DOMESTIQUE SOCIAL 1,58
106330,202505,2025,5,R106330-7,2025-05-01,2025-05-05,132267.1,263.4,240.6,REEL,PERIODIQUE,F106330-7,8601.0,1,DOMESTIQUE SOCIAL 1,60
106330,202505,2025,5,R106330-8,2025-05-31,2025-05-31,157972.9,94.4,120.3,REEL,PERIODIQUE,F106330-8,2744.0,1,DOMESTIQUE SOCIAL 1,30
106330,202506,2025,6,R106330-9,2025-06-28,2025-06-28,238475.0,148.7,112.3,REEL,PERIODIQUE,F106330-9,4382.0,1,DOMESTIQUE SOCIAL 1,28
106330,202508,2025,8,R106330-10,2025-08-25,2025-08-27,42510.6,265.8,232.6,REEL,PERIODIQUE,F106330-10,7898.0,1,DOMESTIQUE SOCIAL 1,58
106331,202403,2024,3,R106331-0,2024-03-26,2024-03-30,444945.0,23589.2,30645.3,REEL,PERIODIQUE,F106331-0,720314.0,36,DEGRESSIF,28
106331,202405,2024,5,R106331-1,2024-05-25,2024-05-29,47907.2,63894.2,65668.6,REEL,PERIODIQUE,F106331-1,2003527.0,36,DEGRESSIF,60
106331,202407,2024,7,R106331-2,2024-07-25,2024-07-29,459692.1,81310.3,66763.1,REEL,PERIODIQUE,F106331-2,2286063.0,36,DEGRESSIF,61
106331,202410,2024,10,R106331-3,2024-10-23,2024-10-24,414148.4,119009.7,98502.9,REEL,PERIODIQUE,F106331-3,3797803.0,36,DEGRESSIF,90
106331,202412,2024,12,R106331-4,2024-12-22,2024-12-22,422652.0,60815.8,65668.6,REEL,PERIODIQUE,F106331-4,1877319.0,36,DEGRESSIF,60
106331,202502,2025,2,R106331-5,2025-02-21,2025-02-21,453375.5,47914.6,66763.1,REEL,RESILIATION,F106331-5,1419550.0,36,DEGRESSIF,61
106331,202504,2025,4,R106331-6,2025-04-20,2025-04-22,205089.1,75966.4,63479.6,REEL,RESILIATION,F106331-6,2511399.0,36,DEGRESSIF,58
106331,202506,2025,6,R106331-7,2025-06-21,2025-06-25,236051.5,81640.0,67857.5,REEL,PERIODIQUE,F106331-7,2468757.0,36,DEGRESSIF,62
106331,202508,2025,8,R106331-8,2025-08-18,2025-08-19,234395.4,66534.4,63479.6,REEL,PERIODIQUE,F106331-8,2079373.0,36,DEGRESSIF,58
106331,202510,2025,10,R106331-9,2025-10-19,2025-10-22,179287.5,72684.0,67857.5,REEL,PERIODIQUE,F106331-9,2258734.0,36,DEGRESSIF,62
106332,202404,2024,4,R106332-0,2024-04-15,2024-04-19,251009.0,538.6,358.9,REEL,PERIODIQUE,F106332-0,15942.0,3,DOMESTIQUE SOCIAL 1,58
106332,202406,2024,6,R106332-1,2024-06-15,2024-06-15,11609.0,525.6,377.5,REEL,PERIODIQUE,F106332-1,16457.0,3,DOMESTIQUE SOCIAL 1,61
106332,202408,2024,8,R106332-2,2024-08-12,2024-08-16,89585.1,254.3,358.9,REEL,PERIODIQUE,F106332-2,8198.0,3,DOMESTIQUE SOCIAL 1,58
106332,202410,2024,10,R106332-3,2024-10-11,2024-10-15,461062.9,424.4,371.3,REEL,PERIODIQUE,F106332-3,11899.0,3,DOMESTIQUE SOCIAL 1,60
106332,202412,2024,12,R106332-4,2024-12-10,2024-12-12,226285.9,426.3,371.3,REEL,PERIODIQUE,F106332-4,12262.0,3,DOMESTIQUE SOCIAL 1,60
106332,202502,2025,2,R106332-5,2025-02-08,2025-02-09,71756.9,392.0,371.3,REEL,PERIODIQUE,F106332-5,11795.0,3,DOMESTIQUE SOCIAL 1,60
106332,202504,2025,4,R106332-6,2025-04-10,2025-04-14,397247.8,223.6,377.5,REEL,PERIODIQUE,F106332-6,7519.0,3,DOMESTIQUE SOCIAL 1,61
106332,202507,2025,7,R106332-7,2025-07-09,2025-07-09,54903.5,549.5,557.0,REEL,PERIODIQUE,F106332-7,15865.0,3,DOMESTIQUE SOCIAL 1,90
106332,202509,2025,9,R106332-8,2025-09-07,2025-09-11,42656.6,351.8,371.3,REEL,PERIODIQUE,F106332-8,11659.0,3,DOMESTIQUE SOCIAL 1,60
106332,202511,2025,11,R106332-9,2025-11-04,2025-11-07,74844.5,218.0,358.9,REEL,PERIODIQUE,F106332-9,6801.0,3,DOMESTIQUE SOCIAL 1,58
106332,202512,2025,12,R106332-10,2025-12-02,2025-12-04,88772.6,187.4,173.3,REEL,PERIODIQUE,F106332-10,5565.0,3,DOMESTIQUE SOCIAL 1,28
106332,202603,2026,3,R106332-11,2026-03-02,2026-03-03,288540.4,399.0,557.0,REEL,PERIODIQUE,F106332-11,13391.0,3,DOMESTIQUE SOCIAL 1,90
106333,202404,2024,4,R106333-0,2024-04-26,2024-04-30,318578.9,447.8,310.7,REEL,PERIODIQUE,F106333-0,13835.0,1,DOMESTIQUE SOCIAL 1,60
106333,202406,2024,6,R106333-1,2024-06-26,2024-06-28,41910.7,380.2,315.8,REEL,PERIODIQUE,F106333-1,10898.0,1,DOMESTIQUE SOCIAL 1,61
106333,202407,2024,7,R106333-2,2024-07-24,2024-07-26,82692.5,225.4,145.0,ESTIME,PERIODIQUE,F106333-2,6313.0,1,DOMESTIQUE SOCIAL 1,28
106333,202409,2024,9,R106333-3,2024-09-22,2024-09-26,474403.6,340.0,310.7,REEL,PERIODIQUE,F106333-3,10617.0,1,DOMESTIQUE SOCIAL 1,60
106333,202410,2024,10,R106333-4,2024-10-20,2024-10-22,317482.4,120.9,145.0,ESTIME,RESILIATION,F106333-4,3750.0,1,DOMESTIQUE SOCIAL 1,28
106333,202501,2025,1,R106333-5,2025-01-18,2025-01-20,30543.2,333.4,466.0,REEL,PERIODIQUE,F106333-5,10906.0,1,DOMESTIQUE SOCIAL 1,90
106333,202503,2025,3,R106333-6,2025-03-21,2025-03-22,457318.8,527.0,321.0,REEL,PERIODIQUE,F106333-6,14869.0,1,DOMESTIQUE SOCIAL 1,62
106333,202505,2025,5,R106333-7,2025-05-18,2025-05-22,102080.0,444.6,300.3,REEL,PERIODIQUE,F106333-7,15001.0,1,DOMESTIQUE SOCIAL 1,58
106333,202507,2025,7,R106333-8,2025-07-18,2025-07-18,366194.0,508.7,315.8,REEL,REGULARISATION,F106333-8,16114.0,1,DOMESTIQUE SOCIAL 1,61
106333,202509,2025,9,R106333-9,2025-09-17,2025-09-17,15954.6,350.2,315.8,REEL,PERIODIQUE,F106333-9,10134.0,1,DOMESTIQUE SOCIAL 1,61
106333,202511,2025,11,R106333-10,2025-11-18,2025-11-21,209281.6,306.0,321.0,REEL,PERIODIQUE,F106333-10,10148.0,1,DOMESTIQUE SOCIAL 1,62
106333,202601,2026,1,R106333-11,2026-01-19,2026-01-19,141932.7,390.5,321.0,REEL,PERIODIQUE,F106333-11,13210.0,1,DOMESTIQUE SOCIAL 1,62
106333,202603,2026,3,R106333-12,2026-03-20,2026-03-22,190445.5,328.2,310.7,REEL,PERIODIQUE,F106333-12,9548.0,1,DOMESTIQUE SOCIAL 1,60
106333,202605,2026,5,R106333-13,2026-05-17,2026-05-20,471774.3,436.2,300.3,REEL,PERIODIQUE,F106333-13,13371.0,1,DOMESTIQUE SOCIAL 1,58
106333,202607,2026,7,R106333-14,2026-07-16,2026-07-17,224170.4,318.9,310.7,REEL,PERIODIQUE,F106333-14,9428.0,1,DOMESTIQUE SOCIAL 1,60
106333,202610,2026,10,R106333-15,2026-10-14,2026-10-18,204307.1,377.6,466.0,REEL,PERIODIQUE,F106333-15,11672.0,1,DOMESTIQUE SOCIAL 1,90
106334,202402,2024,2,R106334-0,2024-02-15,2024-02-16,144369.9,445.1,608.8,REEL,PERIODIQUE,F106334-0,14060.0,9,GENERAL,31
106334,202404,2024,4,R106334-1,2024-04-15,2024-04-18,415410.3,1644.1,1178.4,REEL,PERIODIQUE,F106334-1,52099.0,9,GENERAL,60
106334,202407,2024,7,R106334-2,2024-07-14,2024-07-18,181462.6,1431.9,1767.5,REEL,PERIODIQUE,F106334-2,45847.0,9,GENERAL,90
106334,202409,2024,9,R106334-3,2024-09-14,2024-09-14,46213.2,1718.5,1217.6,REEL,PERIODIQUE,F106334-3,53930.0,9,GENERAL,62
106334,202411,2024,11,R106334-4,2024-11-11,2024-11-14,441246.2,1383.4,1139.1,REEL,PERIODIQUE,F106334-4,45803.0,9,GENERAL,58
106334,202501,2025,1,R106334-5,2025-01-08,2025-01-09,409342.1,1437.5,1139.1,ESTIME,PERIODIQUE,F106334-5,48055.0,9,GENERAL,58
106334,202504,2025,4,R106334-6,2025-04-08,2025-04-12,432535.1,2352.5,1767.5,REEL,PERIODIQUE,F106334-6,69154.0,9,GENERAL,90
106334,202506,2025,6,R106334-7,2025-06-09,2025-06-12,348352.0,1341.9,1217.6,REEL,PERIODIQUE,F106334-7,43363.0,9,GENERAL,62
106334,202507,2025,7,R106334-8,2025-07-10,2025-07-10,132672.7,736.2,608.8,REEL,PERIODIQUE,F106334-8,22060.0,9,GENERAL,31
106334,202509,2025,9,R106334-9,2025-09-06,2025-09-10,258480.8,1249.5,1139.1,REEL,PERIODIQUE,F106334-9,35396.0,9,GENERAL,58
106334,202511,2025,11,R106334-10,2025-11-05,2025-11-06,448672.3,1263.7,1178.4,REEL,PERIODIQUE,F106334-10,42112.0,9,GENERAL,60
106334,202512,2025,12,R106334-11,2025-12-03,2025-12-03,107497.2,397.3,549.9,REEL,PERIODIQUE,F106334-11,11771.0,9,GENERAL,28
106335,202405,2024,5,R106335-0,2024-05-01,2024-05-04,128528.7,306.0,318.8,REEL,REBRANCHE,F106335-0,8807.0,1,DOMESTIQUE SOCIAL 1,62
106335,202406,2024,6,R106335-1,2024-06-28,2024-06-30,321922.3,209.0,298.2,REEL,REBRANCHE,F106335-1,6255.0,1,DOMESTIQUE SOCIAL 1,58
106335,202407,2024,7,R106335-2,2024-07-28,2024-07-31,334368.6,181.8,154.3,REEL,PERIODIQUE,F106335-2,5098.0,1,DOMESTIQUE SOCIAL 1,30
106335,202408,2024,8,R106335-3,2024-08-27,2024-08-29,368863.6,275.5,154.3,ESTIME,PERIODIQUE,F106335-3,7871.0,1,DOMESTIQUE SOCIAL 1,30
106335,202410,2024,10,R106335-4,2024-10-26,2024-10-28,293055.5,291.2,308.5,REEL,PERIODIQUE,F106335-4,8434.0,1,DOMESTIQUE SOCIAL 1,60
106335,202412,2024,12,R106335-5,2024-12-23,2024-12-25,186767.0,273.0,298.2,ESTIME,PERIODIQUE,F106335-5,8782.0,1,DOMESTIQUE SOCIAL 1,58
106335,202502,2025,2,R106335-6,2025-02-21,2025-02-24,401418.0,273.0,308.5,REEL,PERIODIQUE,F106335-6,7804.0,1,DOMESTIQUE SOCIAL 1,60
106335,202504,2025,4,R106335-7,2025-04-24,2025-04-26,425345.6,368.2,318.8,REEL,PERIODIQUE,F106335-7,11700.0,1,DOMESTIQUE SOCIAL 1,62
106335,202506,2025,6,R106335-8,2025-06-24,2025-06-26,235893.2,253.3,313.7,REEL,PERIODIQUE,F106335-8,7790.0,1,DOMESTIQUE SOCIAL 1,61
106335,202508,2025,8,R106335-9,2025-08-21,2025-08-21,329240.5,317.6,298.2,REEL,PERIODIQUE,F106335-9,10677.0,1,DOMESTIQUE SOCIAL 1,58
106335,202510,2025,10,R106335-10,2025-10-18,2025-10-21,240712.3,247.6,298.2,REEL,PERIODIQUE,F106335-10,8097.0,1,DOMESTIQUE SOCIAL 1,58
